timestamp,Date,Close/Last,Volume,Open,High,Low
1365379200000,04/08/2013,3222.25,--,3203.86,3222.26,3195.57
1365465600000,04/09/2013,3237.86,--,3222.25,3249.95,3215.02
1365552000000,04/10/2013,3297.25,--,3237.86,3299.16,3245.8
1365638400000,04/11/2013,3300.16,--,3297.25,3306.95,3287.74
1365724800000,04/12/2013,3294.95,--,3300.16,3296.5,3271.02
1365984000000,04/15/2013,3216.49,--,3294.95,3283.4,3213.46
1366070400000,04/16/2013,3264.63,--,3216.49,3265.84,3231.45
1366156800000,04/17/2013,3204.67,--,3264.63,3236.98,3186.08
1366243200000,04/18/2013,3166.36,--,3204.67,3212.97,3154.96
1366329600000,04/19/2013,3206.06,--,3166.36,3210.03,3168.33
1366588800000,04/22/2013,3233.55,--,3206.06,3241.16,3198.74
1366675200000,04/23/2013,3269.33,--,3233.55,3275.89,3241.52
1366761600000,04/24/2013,3269.65,--,3269.33,3277.12,3255.44
1366848000000,04/25/2013,3289.99,--,3269.65,3301.28,3279.29
1366934400000,04/26/2013,3279.26,--,3289.99,3287.48,3268.03
1367193600000,04/29/2013,3307.02,--,3279.26,3315.34,3289.42
1367280000000,04/30/2013,3328.79,--,3307.02,3328.79,3298.58
1367366400000,05/01/2013,3299.13,--,3328.79,3330.02,3296.51
1367452800000,05/02/2013,3340.62,--,3299.13,3344.9,3305.81
1367539200000,05/03/2013,3378.63,--,3340.62,3388.12,3370.3
1367798400000,05/06/2013,3392.97,--,3378.63,3396.21,3381.44
1367884800000,05/07/2013,3396.63,--,3392.97,3402.24,3381.04
1367971200000,05/08/2013,3413.27,--,3396.63,3413.27,3389.8
1368057600000,05/09/2013,3409.17,--,3413.27,3428.54,3403.43
1368144000000,05/10/2013,3436.58,--,3409.17,3436.6,3411.59
1368403200000,05/13/2013,3438.79,--,3436.58,3447.1,3426.67
1368489600000,05/14/2013,3462.61,--,3438.79,3468.67,3439.72
1368576000000,05/15/2013,3471.62,--,3462.61,3475.48,3452.31
1368662400000,05/16/2013,3465.24,--,3471.62,3485.95,3462.24
1368748800000,05/17/2013,3498.97,--,3465.24,3499.2,3473.04
1369008000000,05/20/2013,3496.43,--,3498.97,3509.41,3488.13
1369094400000,05/21/2013,3502.12,--,3496.43,3512.15,3486.88
1369180800000,05/22/2013,3463.3,--,3502.12,3532.04,3446.96
1369267200000,05/23/2013,3459.42,--,3463.3,3467.13,3422.51
1369353600000,05/24/2013,3459.14,--,3459.42,3459.47,3429.31
1369612800000,05/27/2013,3459.14,--,0.0,0.0,0.0
1369699200000,05/28/2013,3488.89,--,3459.14,3514.8,3475.39
1369785600000,05/29/2013,3467.52,--,3488.89,3479.53,3450.4
1369872000000,05/30/2013,3491.3,--,3467.52,3503.82,3473.04
1369958400000,05/31/2013,3455.91,--,3491.3,3500.67,3455.84
1370217600000,06/03/2013,3465.37,--,3455.91,3465.84,3419.39
1370304000000,06/04/2013,3445.26,--,3465.37,3482.75,3430.02
1370390400000,06/05/2013,3401.48,--,3445.26,3446.15,3397.91
1370476800000,06/06/2013,3424.05,--,3401.48,3424.05,3378.24
1370563200000,06/07/2013,3469.22,--,3424.05,3471.73,3429.43
1370822400000,06/10/2013,3473.77,--,3469.22,3484.81,3465.54
1370908800000,06/11/2013,3436.95,--,3473.77,3466.57,3426.57
1370995200000,06/12/2013,3400.43,--,3436.95,3459.18,3395.91
1371081600000,06/13/2013,3445.37,--,3400.43,3451.03,3387.61
1371168000000,06/14/2013,3423.56,--,3445.37,3448.4,3419.32
1371427200000,06/17/2013,3452.13,--,3423.56,3468.56,3436.34
1371513600000,06/18/2013,3482.18,--,3452.13,3488.31,3456.09
1371600000000,06/19/2013,3443.2,--,3482.18,3485.45,3443.2
1371686400000,06/20/2013,3364.63,--,3443.2,3412.94,3355.93
1371772800000,06/21/2013,3357.25,--,3364.63,3377.3,3326.86
1372032000000,06/24/2013,3320.76,--,3357.25,3344.66,3294.95
1372118400000,06/25/2013,3347.89,--,3320.76,3358.31,3327.69
1372204800000,06/26/2013,3376.22,--,3347.89,3383.7,3365.48
1372291200000,06/27/2013,3401.86,--,3376.22,3412.79,3395.41
1372377600000,06/28/2013,3403.25,--,3401.86,3422.2,3382.75
1372636800000,07/01/2013,3434.49,--,3403.25,3454.43,3430.31
1372723200000,07/02/2013,3433.4,--,3434.49,3453.29,3415.23
1372809600000,07/03/2013,3443.67,--,3433.4,3455.42,3417.88
1372896000000,07/04/2013,3443.67,--,0.0,0.0,0.0
1372982400000,07/05/2013,3479.38,--,3443.67,3479.46,3441.78
1373241600000,07/08/2013,3484.83,--,3479.38,3495.51,3475.39
1373328000000,07/09/2013,3504.26,--,3484.83,3508.81,3484.79
1373414400000,07/10/2013,3520.76,--,3504.26,3522.99,3502.0
1373500800000,07/11/2013,3578.3,--,3520.76,3579.29,3552.52
1373587200000,07/12/2013,3600.08,--,3578.3,3600.08,3576.57
1373846400000,07/15/2013,3607.49,--,3600.08,3609.59,3591.54
1373932800000,07/16/2013,3598.5,--,3607.49,3611.35,3589.65
1374019200000,07/17/2013,3610.0,--,3598.5,3615.79,3600.69
1374105600000,07/18/2013,3611.28,--,3610.0,3624.54,3607.09
1374192000000,07/19/2013,3587.61,--,3611.28,3589.05,3578.57
1374451200000,07/22/2013,3600.39,--,3587.61,3601.92,3587.46
1374537600000,07/23/2013,3579.27,--,3600.39,3606.7,3576.96
1374624000000,07/24/2013,3579.6,--,3579.27,3606.28,3573.53
1374710400000,07/25/2013,3605.19,--,3579.6,3606.19,3579.2
1374796800000,07/26/2013,3613.16,--,3605.19,3613.33,3581.26
1375056000000,07/29/2013,3599.14,--,3613.16,3618.86,3592.8
1375142400000,07/30/2013,3616.47,--,3599.14,3629.12,3606.33
1375228800000,07/31/2013,3626.37,--,3616.47,3649.35,3624.77
1375315200000,08/01/2013,3675.74,--,3626.37,3678.5,3653.74
1375401600000,08/02/2013,3689.59,--,3675.74,3689.59,3663.88
1375660800000,08/05/2013,3692.95,--,3689.59,3694.19,3681.34
1375747200000,08/06/2013,3665.77,--,3692.95,3690.32,3654.67
1375833600000,08/07/2013,3654.01,--,3665.77,3663.2,3633.59
1375920000000,08/08/2013,3669.12,--,3654.01,3675.71,3649.64
1376006400000,08/09/2013,3660.11,--,3669.12,3677.83,3649.69
1376265600000,08/12/2013,3669.95,--,3660.11,3673.51,3645.39
1376352000000,08/13/2013,3684.44,--,3669.95,3691.06,3648.82
1376438400000,08/14/2013,3669.27,--,3684.44,3686.55,3668.74
1376524800000,08/15/2013,3606.12,--,3669.27,3626.77,3600.96
1376611200000,08/16/2013,3602.78,--,3606.12,3621.46,3598.65
1376870400000,08/19/2013,3589.09,--,3602.78,3623.48,3589.03
1376956800000,08/20/2013,3613.59,--,3589.09,3625.26,3593.15
1377043200000,08/21/2013,3599.79,--,3613.59,3630.23,3589.02
1377129600000,08/22/2013,3638.71,--,3599.79,3639.21,3613.93
1377216000000,08/23/2013,3657.79,--,3638.71,3660.66,3643.86
1377475200000,08/26/2013,3657.57,--,3657.79,3684.22,3652.26
1377561600000,08/27/2013,3578.52,--,3657.57,3629.95,3573.57
1377648000000,08/28/2013,3593.35,--,3578.52,3607.36,3578.8
1377734400000,08/29/2013,3620.3,--,3593.35,3635.84,3587.07
1377820800000,08/30/2013,3589.87,--,3620.3,3621.78,3581.05
1378080000000,09/02/2013,3589.87,--,0.0,0.0,0.0
1378166400000,09/03/2013,3612.61,--,3589.87,3637.06,3593.62
1378252800000,09/04/2013,3649.04,--,3612.61,3651.78,3612.22
1378339200000,09/05/2013,3658.78,--,3649.04,3665.01,3651.17
1378425600000,09/06/2013,3660.01,--,3658.78,3677.07,3618.77
1378684800000,09/09/2013,3706.18,--,3660.01,3708.42,3675.12
1378771200000,09/10/2013,3729.02,--,3706.18,3729.38,3716.44
1378857600000,09/11/2013,3725.01,--,3729.02,3726.59,3704.22
1378944000000,09/12/2013,3715.97,--,3725.01,3731.84,3713.08
1379030400000,09/13/2013,3722.18,--,3715.97,3724.73,3701.88
1379289600000,09/16/2013,3717.85,--,3722.18,3756.24,3712.47
1379376000000,09/17/2013,3745.7,--,3717.85,3747.08,3724.26
1379462400000,09/18/2013,3783.64,--,3745.7,3790.7,3737.69
1379548800000,09/19/2013,3789.38,--,3783.64,3798.15,3781.59
1379635200000,09/20/2013,3774.73,--,3789.38,3798.76,3774.12
1379894400000,09/23/2013,3765.29,--,3774.73,3787.14,3745.54
1379980800000,09/24/2013,3768.25,--,3765.29,3789.85,3753.04
1380067200000,09/25/2013,3761.1,--,3768.25,3782.92,3754.94
1380153600000,09/26/2013,3787.43,--,3761.1,3795.72,3772.8
1380240000000,09/27/2013,3781.59,--,3787.43,3788.35,3762.67
1380499200000,09/30/2013,3771.48,--,3781.59,3780.97,3734.74
1380585600000,10/01/2013,3817.98,--,3771.48,3817.98,3774.18
1380672000000,10/02/2013,3815.02,--,3817.98,3819.28,3788.45
1380758400000,10/03/2013,3774.34,--,3815.02,3816.96,3753.17
1380844800000,10/04/2013,3807.75,--,3774.34,3812.86,3773.4
1381104000000,10/07/2013,3770.38,--,3807.75,3800.08,3769.75
1381190400000,10/08/2013,3694.83,--,3770.38,3772.49,3694.15
1381276800000,10/09/2013,3677.78,--,3694.83,3702.15,3650.03
1381363200000,10/10/2013,3760.75,--,3677.78,3764.72,3721.11
1381449600000,10/11/2013,3791.87,--,3753.22,3794.37,3751.38
1381708800000,10/14/2013,3815.27,--,3767.49,3816.41,3766.28
1381795200000,10/15/2013,3794.01,--,3810.72,3824.44,3789.68
1381881600000,10/16/2013,3839.43,--,3815.0,3840.48,3814.15
1381968000000,10/17/2013,3863.15,--,3822.85,3863.49,3821.43
1382054400000,10/18/2013,3914.28,--,3893.36,3914.93,3882.06
1382313600000,10/21/2013,3920.05,--,3922.65,3931.45,3909.91
1382400000000,10/22/2013,3929.57,--,3935.54,3947.67,3904.06
1382486400000,10/23/2013,3907.07,--,3907.3,3911.64,3887.66
1382572800000,10/24/2013,3928.96,--,3911.61,3932.6,3907.54
1382659200000,10/25/2013,3943.36,--,3955.98,3961.1,3927.5
1382918400000,10/28/2013,3940.13,--,3942.56,3947.58,3927.09
1383004800000,10/29/2013,3952.34,--,3954.34,3957.12,3934.94
1383091200000,10/30/2013,3930.62,--,3962.4,3966.71,3919.13
1383177600000,10/31/2013,3919.71,--,3924.34,3945.04,3909.26
1383264000000,11/01/2013,3922.04,--,3932.45,3938.48,3904.2
1383523200000,11/04/2013,3936.59,--,3932.6,3937.5,3919.46
1383609600000,11/05/2013,3939.86,--,3925.06,3947.27,3909.63
1383696000000,11/06/2013,3931.95,--,3952.18,3955.97,3920.91
1383782400000,11/07/2013,3857.33,--,3935.81,3938.33,3855.07
1383868800000,11/08/2013,3918.12,--,3871.24,3919.23,3918.12
1384128000000,11/11/2013,3919.79,--,3913.64,3925.34,3904.72
1384214400000,11/12/2013,3919.92,--,3907.82,3922.27,3902.67
1384300800000,11/13/2013,3965.58,--,3899.38,3965.58,3899.31
1384387200000,11/14/2013,3972.74,--,3956.47,3975.89,3949.01
1384473600000,11/15/2013,3985.97,--,3978.27,3985.97,3969.22
1384732800000,11/18/2013,3949.07,--,3990.06,3994.97,3942.85
1384819200000,11/19/2013,3931.55,--,3945.97,3960.44,3923.47
1384905600000,11/20/2013,3921.27,--,3940.98,3952.08,3911.61
1384992000000,11/21/2013,3969.15,--,3938.11,3970.91,3936.82
1385078400000,11/22/2013,3991.65,--,3977.31,3991.66,3973.0
1385337600000,11/25/2013,3994.57,--,4004.37,4007.09,3987.16
1385424000000,11/26/2013,4017.75,--,3996.7,4026.99,3989.49
1385510400000,11/27/2013,4044.75,--,4026.92,4045.81,4023.65
1385596800000,11/28/2013,4044.75,--,0.0,0.0,0.0
1385683200000,11/29/2013,4059.89,--,4057.16,4069.7,4055.45
1385942400000,12/02/2013,4045.26,--,4065.66,4068.49,4040.88
1386028800000,12/03/2013,4037.2,--,4038.99,4050.08,4022.12
1386115200000,12/04/2013,4038.0,--,4020.33,4051.73,4004.76
1386201600000,12/05/2013,4033.16,--,4037.99,4043.71,4025.26
1386288000000,12/06/2013,4062.52,--,4069.86,4069.86,4042.35
1386547200000,12/09/2013,4068.75,--,4073.75,4081.78,4063.5
1386633600000,12/10/2013,4060.49,--,4061.17,4074.01,4056.49
1386720000000,12/11/2013,4003.81,--,4061.67,4065.08,3998.92
1386806400000,12/12/2013,3998.4,--,4004.75,4013.54,3993.57
1386892800000,12/13/2013,4000.98,--,4015.53,4017.45,3992.29
1387152000000,12/16/2013,4029.52,--,4019.37,4043.0,4019.14
1387238400000,12/17/2013,4023.68,--,4028.88,4034.69,4011.58
1387324800000,12/18/2013,4070.06,--,4024.67,4070.38,3979.59
1387411200000,12/19/2013,4058.13,--,4059.34,4063.7,4045.41
1387497600000,12/20/2013,4104.74,--,4064.89,4111.93,4064.73
1387756800000,12/23/2013,4148.9,--,4136.14,4149.3,4127.72
1387843200000,12/24/2013,4155.42,--,4150.64,4155.62,4147.15
1387929600000,12/25/2013,4155.42,--,0.0,0.0,0.0
1388016000000,12/26/2013,4167.18,--,4164.21,4169.97,4158.59
1388102400000,12/27/2013,4156.59,--,4173.36,4175.36,4153.64
1388361600000,12/30/2013,4154.2,--,4153.58,4158.73,4142.18
1388448000000,12/31/2013,4176.59,--,4161.51,4177.73,4160.77
1388534400000,01/01/2014,4176.59,--,0.0,0.0,0.0
1388620800000,01/02/2014,4143.07,--,4160.03,4160.96,4131.79
1388707200000,01/03/2014,4131.91,--,4148.56,4152.96,4124.96
1388966400000,01/06/2014,4113.68,--,4137.03,4139.78,4103.75
1389052800000,01/07/2014,4153.18,--,4128.57,4158.18,4126.48
1389139200000,01/08/2014,4165.61,--,4154.28,4171.75,4145.0
1389225600000,01/09/2014,4156.19,--,4179.04,4182.74,4142.7
1389312000000,01/10/2014,4174.66,--,4168.94,4174.68,4142.21
1389571200000,01/13/2014,4113.3,--,4167.41,4179.47,4097.99
1389657600000,01/14/2014,4183.02,--,4129.6,4183.84,4125.81
1389744000000,01/15/2014,4214.88,--,4196.53,4218.79,4195.98
1389830400000,01/16/2014,4218.69,--,4209.59,4219.28,4204.15
1389916800000,01/17/2014,4197.58,--,4207.82,4217.24,4187.31
1390176000000,01/20/2014,4197.58,--,0.0,0.0,0.0
1390262400000,01/21/2014,4225.76,--,4222.98,4227.93,4193.17
1390348800000,01/22/2014,4243.0,--,4234.58,4246.55,4225.52
1390435200000,01/23/2014,4218.87,--,4224.36,4224.44,4192.28
1390521600000,01/24/2014,4128.17,--,4194.97,4197.93,4128.17
1390780800000,01/27/2014,4083.61,--,4132.22,4136.46,4052.63
1390867200000,01/28/2014,4097.96,--,4067.86,4099.81,4067.69
1390953600000,01/29/2014,4051.43,--,4060.61,4091.27,4044.76
1391040000000,01/30/2014,4123.13,--,4098.81,4135.84,4094.17
1391126400000,01/31/2014,4103.88,--,4068.63,4124.92,4067.61
1391385600000,02/03/2014,3996.96,--,4105.06,4113.55,3989.95
1391472000000,02/04/2014,4031.52,--,4019.44,4044.2,4004.58
1391558400000,02/05/2014,4011.55,--,4015.5,4026.28,3968.19
1391644800000,02/06/2014,4057.12,--,4022.66,4064.06,4022.17
1391731200000,02/07/2014,4125.86,--,4081.82,4126.51,4069.93
1391990400000,02/10/2014,4148.17,--,4125.12,4148.3,4122.61
1392076800000,02/11/2014,4191.04,--,4154.66,4198.51,4153.1
1392163200000,02/12/2014,4201.29,--,4196.85,4212.61,4190.39
1392249600000,02/13/2014,4240.67,--,4171.58,4240.67,4170.47
1392336000000,02/14/2014,4244.03,--,4237.0,4250.91,4225.75
1392595200000,02/17/2014,4244.03,--,0.0,0.0,0.0
1392681600000,02/18/2014,4272.78,--,4253.71,4277.33,4243.56
1392768000000,02/19/2014,4237.95,--,4260.74,4274.29,4232.38
1392854400000,02/20/2014,4267.55,--,4241.46,4272.34,4226.75
1392940800000,02/21/2014,4263.41,--,4282.17,4284.85,4261.63
1393200000000,02/24/2014,4292.97,--,4273.32,4311.12,4272.11
1393286400000,02/25/2014,4287.59,--,4298.48,4307.51,4275.8
1393372800000,02/26/2014,4292.06,--,4300.45,4316.82,4278.54
1393459200000,02/27/2014,4318.93,--,4291.47,4322.46,4284.78
1393545600000,02/28/2014,4308.12,--,4323.52,4342.59,4275.61
1393804800000,03/03/2014,4277.3,--,4261.42,4284.15,4239.65
1393891200000,03/04/2014,4351.97,--,4327.85,4357.21,4327.54
1393977600000,03/05/2014,4357.97,--,4352.76,4362.5,4344.15
1394064000000,03/06/2014,4352.13,--,4368.81,4371.71,4341.0
1394150400000,03/07/2014,4336.22,--,4370.98,4371.39,4319.15
1394409600000,03/10/2014,4334.45,--,4332.62,4339.93,4307.84
1394496000000,03/11/2014,4307.19,--,4342.93,4354.43,4295.47
1394582400000,03/12/2014,4323.33,--,4288.6,4323.33,4270.22
1394668800000,03/13/2014,4260.42,--,4338.26,4339.9,4242.94
1394755200000,03/14/2014,4245.4,--,4250.45,4272.34,4241.94
1395014400000,03/17/2014,4279.95,--,4274.22,4301.28,4273.01
1395100800000,03/18/2014,4333.31,--,4286.22,4334.66,4284.11
1395187200000,03/19/2014,4307.6,--,4331.46,4334.3,4283.54
1395273600000,03/20/2014,4319.29,--,4297.99,4329.61,4287.41
1395360000000,03/21/2014,4276.79,--,4339.9,4344.39,4268.34
1395619200000,03/24/2014,4226.39,--,4289.49,4289.49,4190.61
1395705600000,03/25/2014,4234.27,--,4252.65,4274.32,4203.64
1395792000000,03/26/2014,4173.58,--,4254.98,4263.07,4173.58
1395878400000,03/27/2014,4151.23,--,4169.35,4186.13,4131.81
1395964800000,03/28/2014,4155.76,--,4163.18,4203.49,4144.69
1396224000000,03/31/2014,4198.99,--,4185.63,4212.97,4180.54
1396310400000,04/01/2014,4268.04,--,4219.87,4268.2,4218.77
1396396800000,04/02/2014,4276.46,--,4281.61,4286.09,4258.86
1396483200000,04/03/2014,4237.74,--,4282.18,4284.68,4216.57
1396569600000,04/04/2014,4127.73,--,4263.94,4267.06,4118.71
1396828800000,04/07/2014,4079.75,--,4110.92,4133.68,4052.14
1396915200000,04/08/2014,4112.99,--,4085.18,4120.24,4066.11
1397001600000,04/09/2014,4183.9,--,4129.63,4185.19,4121.17
1397088000000,04/10/2014,4054.11,--,4181.21,4182.61,4042.76
1397174400000,04/11/2014,3999.73,--,4015.07,4067.22,3991.63
1397433600000,04/14/2014,4022.69,--,4038.06,4050.79,3986.5
1397520000000,04/15/2014,4034.16,--,4032.63,4054.8,3946.03
1397606400000,04/16/2014,4086.23,--,4066.82,4086.28,4038.81
1397692800000,04/17/2014,4095.52,--,4080.3,4110.46,4064.7
1397779200000,04/18/2014,4095.52,--,0.0,0.0,0.0
1398038400000,04/21/2014,4121.55,--,4105.36,4121.55,4081.91
1398124800000,04/22/2014,4161.46,--,4132.06,4170.72,4131.61
1398211200000,04/23/2014,4126.97,--,4160.9,4161.44,4125.41
1398297600000,04/24/2014,4148.34,--,4174.61,4177.16,4107.52
1398384000000,04/25/2014,4075.56,--,4125.16,4126.98,4068.1
1398643200000,04/28/2014,4074.4,--,4091.81,4111.59,4014.17
1398729600000,04/29/2014,4103.54,--,4089.51,4111.45,4070.24
1398816000000,04/30/2014,4114.56,--,4085.19,4116.14,4070.62
1398902400000,05/01/2014,4127.45,--,4121.25,4149.56,4105.61
1398988800000,05/02/2014,4123.9,--,4138.63,4145.06,4115.89
1399248000000,05/05/2014,4138.06,--,4099.25,4138.34,4086.35
1399334400000,05/06/2014,4080.76,--,4128.22,4132.46,4080.76
1399420800000,05/07/2014,4067.67,--,4085.49,4091.03,4021.05
1399507200000,05/08/2014,4051.5,--,4053.28,4109.2,4039.91
1399593600000,05/09/2014,4071.87,--,4043.44,4071.87,4025.24
1399852800000,05/12/2014,4143.86,--,4092.84,4146.54,4092.09
1399939200000,05/13/2014,4130.17,--,4144.9,4155.13,4128.01
1400025600000,05/14/2014,4100.63,--,4122.08,4132.33,4093.83
1400112000000,05/15/2014,4069.29,--,4096.53,4098.25,4035.96
1400198400000,05/16/2014,4090.59,--,4070.35,4091.16,4044.27
1400457600000,05/19/2014,4125.82,--,4080.33,4128.47,4075.7
1400544000000,05/20/2014,4096.89,--,4121.11,4124.86,4080.61
1400630400000,05/21/2014,4131.54,--,4105.96,4133.61,4103.61
1400716800000,05/22/2014,4154.34,--,4136.09,4164.85,4131.47
1400803200000,05/23/2014,4185.81,--,4159.78,4186.58,4148.3
1401062400000,05/26/2014,4185.81,--,0.0,0.0,0.0
1401148800000,05/27/2014,4237.07,--,4206.43,4237.07,4204.72
1401235200000,05/28/2014,4225.07,--,4234.96,4238.17,4216.89
1401321600000,05/29/2014,4247.95,--,4238.04,4247.95,4228.96
1401408000000,05/30/2014,4242.62,--,4251.49,4252.08,4221.95
1401667200000,06/02/2014,4237.2,--,4247.96,4247.96,4207.61
1401753600000,06/03/2014,4234.08,--,4222.04,4240.35,4215.8
1401840000000,06/04/2014,4251.64,--,4222.21,4256.19,4216.23
1401926400000,06/05/2014,4296.23,--,4259.12,4299.5,4241.68
1402012800000,06/06/2014,4321.4,--,4312.76,4322.51,4305.74
1402272000000,06/09/2014,4336.24,--,4324.35,4346.74,4320.28
1402358400000,06/10/2014,4338.0,--,4329.2,4338.87,4319.93
1402444800000,06/11/2014,4331.93,--,4322.92,4338.21,4315.49
1402531200000,06/12/2014,4297.63,--,4323.11,4328.35,4284.53
1402617600000,06/13/2014,4310.65,--,4315.31,4317.67,4288.41
1402876800000,06/16/2014,4321.11,--,4303.93,4326.89,4296.26
1402963200000,06/17/2014,4337.23,--,4316.01,4346.12,4311.15
1403049600000,06/18/2014,4362.84,--,4341.18,4365.1,4320.54
1403136000000,06/19/2014,4359.33,--,4370.14,4372.18,4339.61
1403222400000,06/20/2014,4368.04,--,4365.37,4368.8,4354.03
1403481600000,06/23/2014,4368.68,--,4368.96,4371.81,4358.68
1403568000000,06/24/2014,4350.36,--,4367.9,4399.87,4342.9
1403654400000,06/25/2014,4379.76,--,4341.82,4383.55,4339.41
1403740800000,06/26/2014,4379.05,--,4379.44,4379.8,4347.45
1403827200000,06/27/2014,4397.93,--,4371.8,4398.85,4371.6
1404086400000,06/30/2014,4408.18,--,4398.37,4417.46,4396.59
1404172800000,07/01/2014,4458.65,--,4424.71,4471.59,4424.43
1404259200000,07/02/2014,4457.73,--,4457.86,4466.92,4450.87
1404345600000,07/03/2014,4485.93,--,4472.89,4485.93,4463.85
1404432000000,07/04/2014,4485.93,--,0.0,0.0,0.0
1404691200000,07/07/2014,4451.53,--,4477.74,4478.02,4447.6
1404777600000,07/08/2014,4391.46,--,4442.87,4443.56,4372.04
1404864000000,07/09/2014,4419.03,--,4403.03,4421.93,4388.01
1404950400000,07/10/2014,4396.2,--,4352.03,4415.85,4351.04
1405036800000,07/11/2014,4415.49,--,4401.05,4417.16,4389.29
1405296000000,07/14/2014,4440.42,--,4441.39,4451.6,4432.95
1405382400000,07/15/2014,4416.39,--,4444.91,4451.92,4389.7
1405468800000,07/16/2014,4425.97,--,4446.17,4448.87,4419.71
1405555200000,07/17/2014,4363.45,--,4411.52,4425.38,4352.24
1405641600000,07/18/2014,4432.15,--,4379.94,4434.43,4378.22
1405900800000,07/21/2014,4424.7,--,4421.2,4432.42,4404.51
1405987200000,07/22/2014,4456.02,--,4444.94,4464.13,4443.35
1406073600000,07/23/2014,4473.7,--,4468.16,4480.73,4457.94
1406160000000,07/24/2014,4472.11,--,4481.61,4485.5,4465.93
1406246400000,07/25/2014,4449.56,--,4448.06,4457.95,4430.43
1406505600000,07/28/2014,4444.91,--,4451.12,4455.39,4413.91
1406592000000,07/29/2014,4442.7,--,4456.07,4470.97,4441.03
1406678400000,07/30/2014,4462.9,--,4468.44,4476.06,4444.51
1406764800000,07/31/2014,4369.77,--,4421.29,4430.8,4367.15
1406851200000,08/01/2014,4352.64,--,4363.39,4385.05,4324.02
1407110400000,08/04/2014,4383.89,--,4365.62,4395.38,4343.03
1407196800000,08/05/2014,4352.84,--,4364.59,4383.02,4333.58
1407283200000,08/06/2014,4355.05,--,4326.28,4378.99,4325.04
1407369600000,08/07/2014,4334.97,--,4373.24,4379.7,4321.89
