Date,hashrate
1639612800000,138316737.55084777
1639526400000,169588347.7797351
1639440000000,178007627.4567432
1639353600000,169588347.7797351
1639267200000,168385593.54016247
1639180800000,176161777.07292455
1639094400000,173208616.55983782
1639008000000,180980798.07213816
1638921600000,186532356.29520997
1638835200000,170987993.2706091
1638748800000,190973602.87366727
1638662400000,184311733.00598127
1638576000000,172098304.91522342
1638489600000,186532356.29520997
1638403200000,172098304.91522342
1638316800000,152112695.31216523
1638230400000,148781760.37832215
1638144000000,158774565.17985132
1638057600000,155225116.619112
1637971200000,161180737.1899209
1637884800000,148782218.94454235
1637798400000,146527942.89992806
1637712000000,176960669.50222084
1637625600000,148782218.94454235
1637539200000,158926461.1453066
1637452800000,148782218.94454235
1637366400000,163435013.23453516
1637280000000,154417909.05607805
1637193600000,162307875.21222803
1637107200000,167943565.3237637
1637020800000,169070703.34607086
1636934400000,170197841.36837798
1636848000000,175094161.92837763
1636761600000,164733856.36439747
1636675200000,152890245.77610743
1636588800000,170117315.72271112
1636502400000,160427088.87774655
1636416000000,163657164.49273473
1636329600000,145353402.67446837
1636243200000,164733856.36439747
1636156800000,165810548.2360602
1636070400000,166887240.1077229
1635984000000,153966937.6477702
1635897600000,173347391.33769932
1635811200000,170117315.72271112
1635724800000,159350397.00608382
1635638400000,140175299.14944655
1635552000000,154737198.72913387
1635465600000,170710070.85601223
1635379200000,152740589.71327412
1635292800000,156733807.7449937
1635206400000,149745676.18948442
1635120000000,181691420.4432411
1635033600000,152740589.71327412
1634947200000,144754153.64983496
1634860800000,157732112.25292358
1634774400000,147749067.17362463
1634688000000,148747371.68155453
1634601600000,154737198.72913387
1634515200000,146534419.32302314
1634428800000,158222181.29904512
1634342400000,131522188.20483124
1634256000000,139433297.2697835
1634169600000,135477742.7373074
1634083200000,167122178.99711636
1633996800000,132511076.83795026
1633910400000,144377740.43537864
1633824000000,157233292.66592607
1633737600000,148333294.9678548
1633651200000,118666635.97428384
1633564800000,139433297.2697835
1633478400000,129544410.9385932
1633392000000,162177735.83152118
1633305600000,147411968.39584854
1633219200000,141656679.6716985
1633132800000,177543038.52186212
1633046400000,132212901.0269186
1632960000000,161488614.82573634
1632873600000,122769122.38213871
1632787200000,143545435.4006545
1632700800000,146378568.99408844
1632614400000,131268523.16244064
1632528000000,135990412.4848306
1632441600000,139767923.94274256
1632355200000,155822347.6388684
1632268800000,126546633.84005068
1632182400000,113928907.4435182
1632096000000,150129275.4690263
1632009600000,146467585.8234403
1631923200000,141890473.7664578
1631836800000,134567094.4752858
1631750400000,124497447.94992428
1631664000000,129989982.41830328
1631577600000,153790965.11461234
1631491200000,145552163.4120438
1631404800000,134567094.4752858
1631318400000,135482516.8866823
1631232000000,124497447.94992428
1631145600000,125412870.36132078
1631059200000,129910433.67934506
1630972800000,133974150.4133612
1630886400000,150611463.20979166
1630800000000,143606278.8744525
1630713600000,135725446.49719596
1630627200000,129595910.20377424
1630540800000,130471558.2456916
1630454400000,119963781.7426829
1630368000000,126093318.03610466
1630281600000,118212485.65884812
1630195200000,136601094.53911337
1630108800000,123466373.91035248
1630022400000,127844614.11993945
1629936000000,127844614.11993945
1629849600000,130687447.2547367
1629763200000,119087832.41598378
1629676800000,152339629.77888831
1629590400000,126820808.5468918
1629504000000,131460594.22543664
1629417600000,123727618.0945286
1629331200000,119087832.41598378
1629244800000,104395177.76725852
1629158400000,133007189.45161822
1629072000000,124500915.7076194
1628985600000,140740165.58252627
1628899200000,126820808.5468918
1628812800000,108175319.62792765
1628726400000,108813934.5420037
1628640000000,105931446.20976518
1628553600000,118902643.70483848
1628467200000,109534556.62506332
1628380800000,113858289.12342106
1628294400000,120343887.87095772
1628208000000,114578911.20648073
1628121600000,115299533.28954034
1628035200000,98004603.29610927
1627948800000,121785132.03707698
1627862400000,103048957.87752669
1627776000000,110975800.79118258
1627689600000,112465862.1258896
1627603200000,112824945.7411269
1627516800000,108746935.6540982
1627430400000,106707930.61058386
1627344000000,115543619.13247934
1627257600000,101950252.17571706
1627171200000,103989257.2192314
1627084800000,104668925.56706952
1626998400000,91755226.95814537
1626912000000,103989257.2192314
1626825600000,98551910.4365265
1626739200000,82919538.43624988
1626652800000,115543619.13247934
1626566400000,97872242.0886884
1626480000000,101997588.09440474
1626393600000,107098481.84023967
1626307200000,91390704.5036712
1626220800000,121378279.41893832
1626134400000,97102623.53515066
1626048000000,89962724.74580133
1625961600000,89248734.86686642
1625875200000,114952370.50852396
1625788800000,93532674.14047602
1625702400000,99244593.17195548
1625616000000,87820755.10899657
1625529600000,101386562.80876024
1625443200000,94246664.01941094
1625356800000,82108836.0775171
1625270400000,98706076.21227616
1625184000000,89177797.47926754
1625097600000,94132119.56144908
1625011200000,88186933.06283121
1624924800000,89177797.47926754
1624838400000,86205204.22995861
1624752000000,58461000.56974205
1624665600000,88186933.06283121
1624579200000,108995085.80799364
1624492800000,104040763.72581212
1624406400000,100077306.0600669
1624320000000,90168661.89570382
1624233600000,104040763.72581212
1624147200000,104040763.72581212
1624060800000,102059034.89293952
1623974400000,122867187.63810194
1623888000000,128812374.13671976
1623801600000,121876323.22166562
1623715200000,129803238.5531561
1623628800000,133766696.2189013
1623542400000,136724465.12868512
1623456000000,138110063.76398718
1623369600000,109860277.9940807
1623283200000,123462026.69810976
1623196800000,131832333.59289683
1623110400000,155896965.91540977
1623024000000,139156352.12583557
1622937600000,156943254.27725816
1622851200000,137063775.4021388
1622764800000,137063775.4021388
1622678400000,153804389.191713
1622592000000,173683868.0668324
1622505600000,148572947.38247102
1622419200000,147526659.02062267
1622332800000,151858199.84334671
1622246400000,144427847.55987102
1622160000000,148163050.51400563
1622073600000,145672915.21124923
1621987200000,151898253.46814018
1621900800000,153143321.1195184
1621814400000,156878524.07365298
1621728000000,148163050.51400563
1621641600000,144427847.55987102
1621555200000,136957441.6516018
1621468800000,139447576.95435822
1621382400000,155633456.42227483
1621296000000,124506765.13781984
1621209600000,150653185.81676203
1621123200000,164348929.98192218
1621036800000,153143321.1195184
1620950400000,166839065.28467855
1620864000000,185896531.25400168
1620777600000,176209059.88134116
1620691200000,176209059.88134116
1620604800000,184404830.1083803
1620518400000,190551657.77865964
1620432000000,175184588.60296133
1620345600000,176209059.88134116
1620259200000,174160117.3245814
1620172800000,160841990.70564282
1620086400000,185429301.3867602
1620000000000,181331416.27324063
1619913600000,189527186.50027972
1619827200000,158954589.9843886
1619740800000,169978665.11499172
1619654400000,143016532.0277861
1619568000000,166461865.14709532
1619481600000,166461865.14709532
1619395200000,133638398.78006244
1619308800000,165289598.49112985
1619222400000,169978665.11499172
1619136000000,158255998.5553371
1619049600000,167634131.8030608
1618963200000,118398932.25251149
1618876800000,150050131.96357888
1618790400000,113709865.62864962
1618704000000,145361065.33971703
1618617600000,106676265.69285686
1618531200000,120743465.5644424
1618444800000,198514005.7096344
1618358400000,155272729.1885475
1618272000000,163323907.73906472
1618185600000,165624244.467784
1618099200000,166774412.8321436
1618012800000,180576433.2044589
1617926400000,174825591.38266087
1617840000000,154122560.82418784
1617753600000,180576433.2044589
1617667200000,165624244.467784
1617580800000,179426264.84009933
1617494400000,167924581.1965032
1617408000000,150672055.73110902
1617321600000,160517766.38346806
1617235200000,157606703.96998987
1617148800000,170650017.401989
1617062400000,158693646.7559898
1616976000000,164128360.68598944
1616889600000,172823902.97398886
1616803200000,172823902.97398886
1616716800000,147824218.8959905
1616630400000,167389189.0439892
1616544000000,165215303.47198936
1616457600000,174997788.54598877
1616371200000,164128360.68598944
1616284800000,169563074.61598912
1616198400000,167389189.0439892
1616112000000,158357615.36380938
1616025600000,162062349.9302092
1615939200000,145003155.2007135
1615852800000,158863750.91842875
1615766400000,157797551.24783528
1615680000000,167393348.28317663
1615593600000,152466552.89486787
1615507200000,159929950.58902222
1615420800000,140738356.51833954
1615334400000,158863750.91842875
1615248000000,149267953.88308737
1615161600000,165260948.9419896
1615075200000,155665151.9066483
1614988800000,162254330.9888254
1614902400000,160906977.89941573
1614816000000,138228813.22902828
1614729600000,164146715.7094711
1614643200000,154427502.27930507
1614556800000,140388638.43573186
1614470400000,141468551.03908366
1614384000000,169546278.72623003
1614297600000,150107851.8658979
1614211200000,168466366.12287825
1614124800000,171706103.93293357
1614038400000,137148900.6256765
1613952000000,143628376.2457872
1613865600000,152267677.07260144
1613779200000,157667240.0893604
1613692800000,163181402.20420986
1613606400000,145974815.55440575
1613520000000,147040325.15699264
1613433600000,128926661.9130153
1613347200000,160891949.9906224
1613260800000,158760930.78544855
1613174400000,167285007.6061438
1613088000000,151302363.56734022
1613001600000,137450738.7337105
1612915200000,152367873.16992718
1612828800000,152367873.16992718
1612742400000,172612555.6190783
1612656000000,166219498.0035569
1612569600000,169021265.50315762
1612483200000,174939225.83110696
1612396800000,165622935.69808948
1612310400000,155271502.21695888
1612224000000,157341788.913185
1612137600000,124217201.7735671
1612051200000,149060642.12828052
1611964800000,140779495.34337604
1611878400000,157341788.913185
1611792000000,150095785.47639358
1611705600000,146990355.43205437
1611619200000,166658079.0462025
1611532800000,144920068.73582825
1611446400000,143884925.38771522
1611360000000,159781151.23197326
1611273600000,145464845.4799862
1611187200000,132147641.31632549
1611100800000,144440445.1597046
1611014400000,152635647.72195736
1610928000000,148538046.440831
1610841600000,136245242.59745187
1610755200000,150586847.08139417
1610668800000,158782049.6436469
1610582400000,150586847.08139417
1610496000000,155708848.68280214
1610409600000,151611247.4016758
1610323200000,157757649.32336533
1610236800000,162879650.9247733
1610150400000,133808024.52210464
1610064000000,136839436.24398455
1609977600000,155331251.95263115
1609891200000,163652569.02152207
1609804800000,145160753.31287554
1609718400000,159954205.87979275
1609632000000,146085344.09830785
1609545600000,139613208.60028157
1609459200000,137764027.0294169
1609372800000,153482070.38176647
1609286400000,159029615.0943604
1609200000000,140537799.38571388
1609113600000,147938033.9968089
1609027200000,137358668.73416725
1608940800000,127149578.49041158
1608854400000,133646272.28189243
1608768000000,116940488.24665588
1608681600000,142927263.41257942
1608595200000,132718173.16882376
1608508800000,126221479.37734284
1608422400000,140142966.07337332
1608336000000,146639659.8648542
1608249600000,145711560.75178552
1608163200000,119724785.58586197
1608076800000,132718173.16882376
1607990400000,129933875.82961763
1607904000000,134574371.39496115
1607817600000,148463110.1109586
1607731200000,125704567.1246465
1607644800000,131418411.08485769
1607558400000,123799952.47124276
1607472000000,132370718.41155957
1607385600000,137132255.0450689
1607299200000,142846099.00528008
1607212800000,129513796.43145394
1607126400000,137132255.0450689
1607040000000,137132255.0450689
1606953600000,149512250.29219317
1606867200000,124752259.79794464
1606780800000,144750713.6586838
1606694400000,107610727.917311
1606608000000,135399801.26976258
1606521600000,134710225.69469494
1606435200000,134710225.69469494
1606348800000,131211258.793534
1606262400000,135584967.41998515
1606176000000,118964874.63947085
1606089600000,128587033.61766332
1606003200000,152205060.20049945
1605916800000,147831351.5740483
1605830400000,146956609.8487581
1605744000000,119839616.36476108
1605657600000,147831351.5740483
1605571200000,137334450.8705656
1605484800000,135534841.86269382
1605398400000,125178757.6338852
1605312000000,118502557.22674464
1605225600000,115998982.07406694
1605139200000,133524008.14281088
1605052800000,122675182.48120748
1604966400000,122675182.48120748
1604880000000,154387134.41512507
1604793600000,115164457.02317438
1604707200000,121840657.43031491
1604620800000,127682332.78656287
1604534400000,122675182.48120748
1604448000000,132689483.0919183
1604361600000,124332259.0484446
1604275200000,94436931.5950298
1604188800000,124259120.51977606
1604102400000,112330244.94987756
1604016000000,110342099.02156112
1603929600000,107359880.12908652
1603843200000,99407296.41582084
1603756800000,98413223.45166264
1603670400000,109348026.05740292
1603584000000,116306536.8065104
1603497600000,151099090.55204767
1603411200000,130223558.30472532
1603324800000,136187996.08967456
1603238400000,129229485.3405671
1603152000000,143146506.838782
1603065600000,124259120.51977606
1602979200000,119288755.698985
1602892800000,152419671.45957646
1602806400000,148693533.1916113
1602720000000,144856280.7221504
1602633600000,142937654.4874199
1602547200000,159245977.48262888
1602460800000,142937654.4874199
1602374400000,134303836.4311328
1602288000000,137181775.78322852
1602201600000,136222462.66586328
1602115200000,155408725.01316798
1602028800000,144856280.7221504
1601942400000,124710705.25748046
1601856000000,134303836.4311328
1601769600000,151592064.050859
1601683200000,144980653.4253485
1601596800000,130578601.76057878
1601510400000,119056960.428763
1601424000000,149781337.3136051
1601337600000,135379285.64883536
1601251200000,123857644.31701957
1601164800000,145940790.2029998
1601078400000,144020516.64769718
1600992000000,162263115.42307216
1600905600000,131538738.5382301
1600819200000,136339422.42648664
1600732800000,123857644.31701957
1600646400000,139219832.7594406
1600560000000,135165071.8298032
1600473600000,128478859.9612265
1600387200000,142275247.6080696
1600300800000,153484812.57112962
1600214400000,133652505.32879265
1600128000000,134514779.55672038
1600041600000,151760264.11527425
1599955200000,139688424.9242865
1599868800000,146586618.74770805
1599782400000,118993843.45402186
1599696000000,136239328.01257572
1599609600000,128478859.9612265
1599523200000,133652505.32879265
1599436800000,151762133.7678071
1599350400000,130921885.1899966
1599264000000,123066572.0785968
1599177600000,117829696.67099696
1599091200000,112592821.26339708
1599004800000,125685009.78239676
1598918400000,134413135.46172985
1598832000000,130921885.1899966
1598745600000,110847196.12753049
1598659200000,127430634.91826336
1598572800000,142268448.57312962
1598486400000,112592821.26339708
1598400000000,123939384.6465301
1598313600000,111720008.69546376
1598227200000,128441437.17505692
1598140800000,132269332.31307696
1598054400000,114577256.01642336
1597968000000,130584372.6657766
1597881600000,123002054.25292504
1597795200000,116262215.6637237
1597708800000,117947175.311024
1597622400000,105309977.956271
1597536000000,128056933.194826
1597449600000,131426852.489427
1597363200000,140694130.549579
1597276800000,123844534.076575
1597190400000,132269332.313077
1597104000000,129741892.842126
1597017600000,114901504.532898
1596931200000,130649505.528664
1596844800000,118924549.904297
1596758400000,127299518.207416
1596672000000,130649505.528664
1596585600000,108037091.110241
1596499200000,121437040.395232
1596412800000,135674486.510536
1596326400000,118087053.073985
1596240000000,114737065.752737
1596153600000,128137015.037728
1596067200000,113062072.092113
1595980800000,123949530.886168
1595894400000,121437040.395232
1595808000000,128205972.903398
1595721600000,136238943.678657
1595635200000,122442594.951705
1595548800000,138825759.064961
1595462400000,117268964.179098
1595376000000,124167138.542574
1595289600000,107783974.429318
1595203200000,121580323.15627
1595116800000,112957605.201925
1595030400000,112095333.40649
1594944000000,101748071.861276
1594857600000,117268964.179098
1594771200000,118993507.769967
1594684800000,124167138.542574
1594598400000,121086665.700822
1594512000000,119264931.938044
1594425600000,122403482.778518
1594339200000,126326671.329112
1594252800000,128680584.459468
1594166400000,118480294.227925
1594080000000,126326671.329112
1593993600000,120834207.358281
1593907200000,127895946.749349
1593820800000,123188120.488637
1593734400000,127895946.749349
1593648000000,128680584.459468
1593561600000,127111309.039231
1593475200000,115344676.145677
1593388800000,113776264.841703
1593302400000,117699584.319003
1593216000000,108283617.573483
1593129600000,128684878.855444
1593043200000,110637609.259863
1592956800000,109068281.468943
1592870400000,123976895.482684
1592784000000,112206937.050783
1592697600000,114560928.737163
1592611200000,107498953.678023
1592524800000,111422273.155323
1592438400000,97298323.0370428
1592352000000,108283617.573483
1592265600000,106374812.691088
1592179200000,94204171.7658051
1592092800000,116048617.392658
1592006400000,107856950.282588
1591920000000,111270144.911784
1591833600000,126288201.280246
1591747200000,111952783.837623
1591660800000,109222228.134267
1591574400000,110587505.985945
1591488000000,108539589.208428
1591401600000,133797229.464477
1591315200000,122192367.725211
1591228800000,108668660.65278
1591142400000,104599753.395371
1591056000000,97074591.2805962
1590969600000,100837172.337984
1590883200000,112877431.721623
1590796800000,117392528.990488
1590710400000,95569558.8576412
1590624000000,98579623.7035512
1590537600000,103847237.183894
1590451200000,93312010.2232088
1590364800000,94064526.4346863
1590278400000,87291880.5313888
1590192000000,89549429.1658213
1590105600000,83529299.4740014
1590019200000,98579623.7035512
1589932800000,86971887.3185643
1589846400000,92066047.0804763
1589760000000,102473513.272182
1589673600000,81658580.8887703
1589587200000,100872364.627304
1589500800000,100071790.304866
1589414400000,91265472.7580373
1589328000000,95268344.370232
1589241600000,116883851.076083
1589155200000,125690168.622911
1589068800000,136097634.814617
1588982400000,108878107.851694
1588896000000,109678682.174133
1588809600000,117684425.398522
1588723200000,123288445.655594
1588636800000,126294576.814336
1588550400000,125342807.808302
1588464000000,133275896.910094
1588377600000,117409718.706511
1588291200000,111856556.335257
1588204800000,107096702.874182
1588118400000,115029791.975974
1588032000000,122169572.167586
1587945600000,111856556.335257
1587859200000,108683320.694541
1587772800000,107890011.784362
1587686400000,114236483.065795
1587600000000,112649865.245436
1587513600000,103923467.233466
1587427200000,115730561.554044
1587340800000,117771058.636689
1587254400000,111187583.309172
1587168000000,115576566.86085
1587081600000,92900151.843848
1586995200000,112650577.826398
1586908800000,123623036.705593
1586822400000,122891539.44698
1586736000000,125086031.222819
1586649600000,111919080.567785
1586563200000,116308064.119463
1586476800000,119234053.153915
1586390400000,112650577.826398
1586304000000,103061194.836332
1586217600000,116188014.045904
1586131200000,88524201.1778319
1586044800000,121029181.297817
1585958400000,108580465.507185
1585872000000,91290582.4646392
1585785600000,105814084.220377
1585699200000,105814084.220377
1585612800000,109963656.150588
1585526400000,101664512.290166
1585440000000,104430893.576974
1585353600000,93365368.4297446
1585267200000,107197274.863781
1585180800000,112492821.358516
1585094400000,75702228.8489074
1585008000000,108616241.391911
1584921600000,92159235.1204091
1584835200000,104501989.824035
1584748800000,102033438.88331
1584662400000,89690684.1796838
1584576000000,88044983.5525337
1584489600000,82285031.3575081
1584403200000,101210588.569735
1584316800000,97919187.3154346
1584230400000,97919187.3154346
1584144000000,105324840.13761
1584057600000,102856289.196885
1583971200000,124250397.349837
1583884800000,97919187.3154346
1583798400000,108616241.391911
1583712000000,119877105.097528
1583625600000,121637665.569937
1583539200000,120867806.927089
1583452800000,119328089.641393
1583366400000,125486958.784175
1583280000000,128566393.355566
1583193600000,117788372.355698
1583107200000,117788372.355698
1583020800000,114708937.784307
1582934400000,107010351.35583
1582848000000,121637665.57
1582761600000,113169220.499
1582675200000,104700775.427287
1582588800000,111020255.745
1582502400000,108969442.265
1582416000000,109742275.18922
1582329600000,114379272.732
1582243200000,119016270.276
1582156800000,97376948.4073364
1582070400000,108969442.265
1581984000000,115924938.58
1581897600000,121334769.047237
1581811200000,109742275.189
1581724800000,109742275.189
1581638400000,104332444.722146
1581552000000,108969442.265
1581465600000,109742275.189
1581379200000,114190850.876276
1581292800000,93796521.681
1581206400000,117630064.075
1581120000000,106866528.80049
1581033600000,106866528.8
1580947200000,103791233.008
1580860800000,122243007.76459
1580774400000,122243007.765
1580688000000,113785944.334
1580601600000,109941824.59331
1580515200000,116092416.179
1580428800000,110710648.542
1580342400000,119936535.919975
1580256000000,123011831.713
1580169600000,107321517.017
1580083200000,94755300.6505832
1579996800000,105038821.651
1579910400000,120464103.153
1579824000000,111649656.580532
1579737600000,116791417.081
1579651200000,114587805.438
1579564800000,112384193.794878
1579478400000,111649656.581
1579392000000,110180582.152
1579305600000,96958912.29362
1579219200000,116791417.081
1579132800000,116791417.081
1579046400000,110915119.366187
1578960000000,99607271.22
1578873600000,98089600.8416
1578787200000,103577130.958646
1578700800000,111808426.134
1578614400000,102205248.429
1578528000000,107692778.546407
1578441600000,97403659.577
1578355200000,120725662.574
1578268800000,92602070.7246171
1578182400000,111808426.134
1578096000000,115238132.457
1578009600000,115924073.721928
1577923200000,96717718.3124
1577836800000,112718458.533
1577750400000,93333320.1905527
1577664000000,106850559.666
1577577600000,99770100.8933
1577491200000,95908032.4716714
1577404800000,93333320.1906
1577318400000,107494237.737
1577232000000,82390792.9957983
1577145600000,80459758.785
1577059200000,92045964.05
1576972800000,108781593.877265
1576886400000,113287340.369
1576800000000,100413778.964
1576713600000,100622310.115052
1576627200000,85774913.1623
1576540800000,90255692.2081
1576454400000,100497472.884232
1576368000000,79373800.2398
1576281600000,96656805.1307
1576195200000,97296916.4229509
1576108800000,85134801.8701
1576022400000,84494690.5778
1575936000000,94736471.2539258
1575849600000,94736471.2539
1575763200000,94736471.2539
1575676800000,99217250.2997196
1575590400000,92816137.3772
1575504000000,93386357.498
1575417600000,107698810.682302
1575331200000,101894683.161
1575244800000,93510943.4068
1575158400000,89641525.0589222
1575072000000,81257785.3052
1574985600000,87706815.885
1574899200000,105119198.450391
1574812800000,89641525.0589
1574726400000,78678173.0733
1574640000000,80612882.2472322
1574553600000,84482300.5951
1574467200000,111568229.03
1574380800000,85127203.6530772
1574294400000,87143254.9642
1574208000000,89788714.5976
1574121600000,92950289.0552504
1574035200000,88524084.8145
1573948800000,97376493.296
1573862400000,93582603.9467827
1573776000000,99905752.8621
1573689600000,106861216.669
1573603200000,85362510.3568626
1573516800000,85362510.3569
1573430400000,95479548.6214
1573344000000,104964271.994364
1573257600000,91053344.3807
1573171200000,80936306.1161
1573084800000,91737090.3690835
1572998400000,89840145.6945
1572912000000,98007431.6667
1572825600000,89840145.6944865
1572739200000,93923788.6806
1572652800000,91201360.0232
1572566400000,88478931.3657822
1572480000000,89840145.6945
1572393600000,91201360.0232
1572307200000,90520752.8588387
1572220800000,91201360.0232
1572134400000,78269823.9005
1572048000000,95285003.0093039
1571961600000,93923788.6806
1571875200000,90520752.8588
1571788800000,109144376.317496
1571702400000,109281440.758
1571616000000,102815083.317
1571529600000,94408818.643289
1571443200000,91822275.6668
1571356800000,103461719.061
1571270400000,96995361.6198175
1571184000000,92468911.4109
1571097600000,98935268.8522
1571011200000,87295825.4578357
1570924800000,91822275.6668
1570838400000,86002553.9696
1570752000000,100875176.08461
1570665600000,103681264.293
1570579200000,87532580.6966
1570492800000,102755638.209005
1570406400000,98315579.7679
1570320000000,94509815.3898
1570233600000,100218461.956931
1570147200000,93241227.2637
1570060800000,93241227.2637
1569974400000,93875521.3267456
1569888000000,90704051.0117
1569801600000,82458228.1924
1569715200000,86263992.570523
1569628800000,100852756.02
1569542400000,83726816.3184
1569456000000,102155715.0684
1569369600000,92209210.3075
1569283200000,92800294.989
1569196800000,67383653.6862649
1569110400000,98120057.1221
1569024000000,98120057.1221
1568937600000,89253786.9002281
1568851200000,87480532.8559
1568764800000,102848734.574
1568678400000,87480532.8558527
1568592000000,96346803.0777
1568505600000,86889448.1744
1568419200000,91618125.6260619
1568332800000,81711974.3616
1568246400000,84605659.659
1568160000000,98528109.9825847
1568073600000,97457152.2654
1567987200000,78179913.3557
1567900800000,94779757.9723776
1567814400000,80321828.7902
1567728000000,84605659.659
1567641600000,88354011.6691656
1567555200000,72825124.7697
1567468800000,87818532.8106
1567382400000,79786349.9315495
1567296000000,75959123.8205
1567209600000,84033176.6577
1567123200000,80995832.9230682
1567036800000,83526952.7019
1566950400000,76439817.3211
1566864000000,68340234.0288388
1566777600000,69352681.9404
1566691200000,78464713.1442
1566604800000,80995832.9230682
1566518400000,77452265.2327
1566432000000,71377577.7635
1566345600000,68846457.984608
1566259200000,77452265.2327
1566172800000,82514504.7904
1566086400000,62740159.3489764
1566000000000,63535915.7538
1565913600000,72967028.2485
1565827200000,77930771.6667366
1565740800000,75448899.9576
1565654400000,77930771.6667
1565568000000,66017787.4629043
1565481600000,75945274.2994
1565395200000,74952525.6158
1565308800000,72967028.2484731
1565222400000,70485156.5393
1565136000000,75945274.2994
1565049600000,79916269.034042
1564963200000,70305379.0081
1564876800000,74828989.1705
1564790400000,77517455.8473286
1564704000000,75725144.7295
1564617600000,63627044.6839
1564531200000,76621300.2883999
1564444800000,63627044.6839
1564358400000,75277066.95
1564272000000,78413611.4062573
1564185600000,68107822.4786
1564099200000,74380911.3911
1564012800000,67211666.9196491
1563926400000,62282811.3455
1563840000000,64212845.1846
1563753600000,71191928.9726661
1563667200000,67136692.5122
1563580800000,79752983.7225
1563494400000,53168655.8150291
1563408000000,54520401.3019
1563321600000,59927383.2491
1563235200000,72994256.2884298
1563148800000,65784947.0254
1563062400000,65334365.1964
1562976000000,63532037.8806704
1562889600000,73895419.9463
1562803200000,58125055.9334
1562716800000,58125055.9333793
1562630400000,65740170.4585
1562544000000,70209738.5775
1562457600000,60348820.2379915
1562371200000,70209738.5775
1562284800000,74548542.6469
1562198400000,65870934.5081345
1562112000000,67843118.176
1562025600000,62321003.9059
1561939200000,56404452.902175
1561852800000,59954383.5044
1561766400000,68631991.6432
1561680000000,64293187.5738079
1561593600000,55539973.1845
1561507200000,60773333.6869
1561420800000,53775192.2320125
1561334400000,65193212.5005
1561248000000,66666505.4383
1561161600000,51933576.0596833
1561075200000,48986990.184
1560988800000,53038545.7631
1560902400000,65193212.5004535
1560816000000,60036687.2179
1560729600000,48986990.184
1560643200000,47882020.4805591
1560556800000,53775192.232
1560470400000,62264123.1632
1560384000000,55994233.735333
1560297600000,48577778.936
1560211200000,53027651.8156
1560124800000,58219170.1751475
1560038400000,54510942.7755
1559952000000,45982019.7562
1559865600000,58589992.9151166
1559779200000,58219170.1751
1559692800000,59331638.3951
1559606400000,57106701.9552403
1559520000000,44127906.0563
1559433600000,48577778.936
1559347200000,55994233.735333
1559260800000,43386260.5764
1559174400000,53664058.506
1559088000000,57992303.1076115
1559001600000,54659412.1244
1558915200000,55659279.4194
1558828800000,54992701.222735
1558742400000,46660473.7647
1558656000000,50993232.0429
1558569600000,52659677.5344978
1558483200000,55659279.4194
1558396800000,50993232.0429
1558310400000,53659544.8294566
1558224000000,54326123.0261
1558137600000,50986743.4509
1558051200000,50308167.4802404
1557964800000,48642334.12
1557878400000,49641834.1361
1557792000000,50641334.152295
1557705600000,55638834.2331
1557619200000,52640334.1846
1557532800000,43311667.3670944
1557446400000,41645834.0068
1557360000000,49975000.8082
1557273600000,50641334.152295
1557187200000,42312167.3509
1557100800000,50308167.4802
1557014400000,42978500.6950398
1556928000000,43006075.3622
1556841600000,48003251.0622
1556755200000,58109198.6542231
1556668800000,54003657.445
1556582400000,44213520.7152
1556496000000,51477170.5469476
1556409600000,51477170.5469
1556323200000,43266088.1284
1556236800000,47687440.1999331
1556150400000,45160953.3019
1556064000000,51477170.5469
1555977600000,36634060.0211406
1555891200000,42318655.5417
1555804800000,51199133.0238
1555718400000,41631660.1877254
1555632000000,48305437.7751
1555545600000,47352040.9769
1555459200000,43856252.7168405
1555372800000,46080845.246
1555286400000,46080845.246
1555200000000,38771469.7931489
1555113600000,42902855.9186
1555027200000,47987638.8423
1554940800000,49894432.4387244
1554854400000,47034242.0441
1554768000000,41949459.1205
1554681600000,47034242.0441478
1554595200000,44809649.515
1554508800000,44081037.5637
1554422400000,50104170.8893222
1554336000000,44396100.788
1554249600000,45030330.7993
1554163200000,49787055.8836936
1554076800000,43127640.7655
1553990400000,44078985.7824
1553904000000,44078985.7823784
1553817600000,46615905.8274
1553731200000,46298790.8218
1553644800000,47250135.8386646
1553558400000,42493410.7542
1553472000000,46933020.833
1553385600000,47490106.9905989
1553299200000,43744504.059
1553212800000,48571483.8172
1553126400000,43141131.5892332
1553040000000,48571483.8172
1552953600000,52493404.8708
1552867200000,48571483.8172485
1552780800000,44046190.2939
1552694400000,49174856.287
1552608000000,46157993.9381306
1552521600000,46761366.4079
1552435200000,40727641.7101
1552348800000,43141131.5892332
1552262400000,42839445.3543
1552176000000,41045042.971
1552089600000,41652968.3921821
1552003200000,44067633.2265
1551916800000,42860300.8093
1551830400000,38634637.3492703
1551744000000,44973132.5394
1551657600000,41351135.2879
1551571200000,44067633.2265115
1551484800000,39841969.7664
1551398400000,48896962.8952
1551312000000,45274965.6436762
1551225600000,42558467.7051
1551139200000,48595129.7909
1551052800000,43162133.913638
1550966400000,41298258.2978
1550880000000,43088722.1701
1550793600000,48813797.1437796
1550707200000,35857048.5192
1550620800000,39171565.6092
1550534400000,47005878.731047
1550448000000,46704558.9956
1550361600000,47909837.9374
1550275200000,45197960.3183144
1550188800000,38267606.4028
1550102400000,42486082.6992
